movieId,title,rating,imdbId,tmdbId,content
144714,The Perfect Guy (2015),1.5,3862750,304372.0,Drama Thriller 
144716,Rock the Kasbah (2015),2.0,3164256,253414.0,Comedy 
144734,Freaks of Nature (2015),4.5,1817771,218784.0,Comedy Horror Sci-Fi 
144976,Bone Tomahawk (2015),4.5,2494362,294963.0,Horror Western 
145080,Extraordinary Tales (2015),2.5,3454574,329020.0,Animation Horror Mystery 
145150,The Dressmaker (2015),3.0,2910904,298382.0,Comedy Drama Thriller 
145283,Nowitzki: The Perfect Shot (2014),3.5,3626804,291343.0,Documentary 
145418,Trumbo (2015),4.0,3203606,294016.0,Drama 
145491,Our Lips Are Sealed (2000),3.5,270560,34729.0,Children Comedy Drama 
145724,Idaho Transfer (1973),0.5,71647,74836.0,Sci-Fi 
145745,Witch Hunt (1999),2.5,187598,268788.0,Crime Drama 
145839,Concussion (2015),2.5,3322364,321741.0,Drama 
145935,"Peanuts Movie, The (2015)",1.5,2452042,227973.0,Adventure Animation Children Comedy 
145951,Bloodsport: The Dark Kumite (1999),0.5,172184,36693.0,Action Thriller 
145994,Formula of Love (1984),5.0,216755,27940.0,Comedy 
146024,A Man from Boulevard des Capucines (1987),4.0,92745,45227.0,Comedy Romance Western 
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),4.0,83100,84254.0,Crime Mystery 
146210,Blue Mountain State: The Rise of Thadland (2015),3.0,3748440,288171.0,Comedy 
146244,Dil To Pagal Hai (1997),4.0,118983,13986.0,Comedy Drama Romance 
146309,The Boy and the Beast (2015),4.0,4272866,315465.0,Action Adventure Animation 
146656,Creed (2015),3.75,3076658,312221.0,Drama 
146662,Dragons: Gift of the Night Fury (2011),5.0,2065968,91417.0,Adventure Animation Comedy 
146682,Twinsters (2015),4.0,2980626,324325.0,Documentary 
146684,Cosmic Scrat-tastrophe (2015),5.0,5184298,367326.0,Animation Children Comedy 
146688,Solace (2015),2.0,1291570,339527.0,Fantasy Mystery Thriller 
146730,Lost in the Sun (2015),2.0,3593046,360203.0,Action Drama Thriller 
146986,Le Maître d'école (1981),4.0,82726,53179.0,Comedy 
147002,Eros (2004),4.0,343663,39850.0,Drama Romance 
147142,Those Happy Days (2006),3.0,478566,19100.0,Children Comedy 
147196,The Girls (1961),5.0,134614,20975.0,Comedy Romance 
147250,The Adventures of Sherlock Holmes and Doctor Watson,5.0,229922,127605.0,(no genres listed) 
147282,What Men Still Talk About (2011),4.0,1863347,83456.0,Comedy 
147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),5.0,86333,127608.0,Crime Mystery 
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),5.0,91942,270393.0,Crime Mystery 
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),5.0,459944,126846.0,Crime Mystery 
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),5.0,80263,72093.0,Crime 
147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),5.0,79902,72095.0,Crime 
147372,Doctor Who: Last Christmas (2014),3.75,4050552,317182.0,Adventure Drama Fantasy Sci-Fi 
147374,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",4.17,1998643,315623.0,Adventure Drama 
147376,Doctor Who: A Christmas Carol (2010),4.75,1672218,315620.0,Sci-Fi 
147378,Doctor Who: Planet of the Dead (2009),3.0,1337072,282963.0,Adventure Children Drama Sci-Fi 
147380,Doctor Who: The Next Doctor (2008),2.88,1321969,317190.0,Adventure Children Drama Sci-Fi 
147382,Doctor Who: Voyage Of The Damned (2007),4.5,1061123,335209.0,Action Sci-Fi 
147384,Doctor Who: The Runaway Bride (2007),4.0,827573,282758.0,Sci-Fi 
147410,A Perfect Day (2015),5.0,3577624,321751.0,Comedy Drama 
147657,Masked Avengers (1981),4.0,82153,63441.0,Action 
147662,Return of the One-Armed Swordsman (1969),3.0,64265,48300.0,Action Adventure 
147936,The Lord's Lantern in Budapest (1999),4.5,185534,104515.0,Comedy Drama 
148166,Hitchcock/Truffaut (2015),3.5,3748512,339751.0,Documentary 
148172,The 5th Wave (2016),2.5,2304933,299687.0,Adventure Sci-Fi Thriller 
148238,A Very Murray Christmas (2015),2.5,4537842,364067.0,Comedy 
148424,Chi-Raq (2015),3.75,4594834,340275.0,Comedy Drama 
148482,Truth (2015),3.0,3859076,300693.0,Drama 
148592,Just Jim (2015),3.0,3291148,323656.0,Comedy 
148626,"Big Short, The (2015)",3.96,1596363,318846.0,Drama Witty funny interesting
148632,Applesauce (2015),4.5,4270878,333088.0,Comedy 
148652,The Ridiculous 6 (2015),3.25,2479478,347969.0,Comedy Western 
148667,John Mulaney: The Comeback Kid (2015),3.5,5069564,367735.0,Comedy 
148671,Saw (2003),4.5,495241,246355.0,Crime Horror 
148675,North Pole: Open For Christmas (2015),2.0,4843046,369879.0,Children Fantasy 
148709,Mojave (2015),2.0,2322517,237584.0,Thriller 
148775,Wizards of Waverly Place: The Movie (2009),4.0,1369845,26736.0,Adventure Children Comedy Drama Fantasy Sci-Fi 
148881,World of Tomorrow (2015),4.5,4171032,303867.0,Animation Comedy Existential surreal
148888,Zoolander 2 (2016),2.5,1608290,329833.0,Comedy 
148956,How to Be Single (2016),3.12,1292566,259694.0,Comedy Romance 
148978,Blue Exorcist: The Movie (2012),4.0,3028018,201223.0,Animation Fantasy Horror Mystery 
148982,Devil Dog: The Hound of Hell (1978),4.0,77429,26702.0,Horror 
149011,He Never Died (2015),3.5,2386404,279690.0,Comedy Drama Horror 
149144,Parasyte: Part 1 (2014),4.0,3345472,282069.0,Horror Sci-Fi 
149146,Parasyte: Part 2 (2015),4.0,3345474,282070.0,Horror Sci-Fi 
149330,A Cosmic Christmas (1977),4.0,182015,125464.0,(no genres listed) 
149334,Nocturnal Animals,3.0,4550098,340666.0,Drama Thriller 
149350,Lumberjack Man (2015),5.0,3201722,356486.0,Comedy Horror 
149352,Daddy's Home (2015),2.67,1528854,274167.0,Comedy 
149354,Sisters (2015),2.5,1850457,266294.0,Children Comedy 
149380,'Tis the Season for Love (2015),1.5,5056034,362886.0,Romance 
149406,Kung Fu Panda 3 (2016),3.38,2267968,140300.0,Action Adventure Animation 
149508,Spellbound (2011),5.0,2132405,92499.0,Comedy Romance 
149566,Unicorn City (2012),5.0,1734589,102051.0,Comedy Romance 
149590,Standoff (2016),2.5,3703908,344041.0,Thriller 
149612,Swelter (2014),2.0,2112277,256687.0,Action Drama Thriller 
149830,Pride and Prejudice and Zombies (2016),4.5,1374989,58431.0,Comedy Horror Romance Thriller 
149902,Garm Wars: The Last Druid (2014),2.0,2504640,302026.0,Action Sci-Fi Thriller 
150254,The Devil's Candy (2015),2.0,4935372,354216.0,Horror 
150401,Close Range (2015),3.0,3511596,325173.0,Action Crime 
150548,Sherlock: The Abominable Bride (2016),3.85,3845232,370646.0,Action Crime Drama Mystery Thriller 
150554,The Love Bug (1997),5.0,119571,32643.0,Adventure Children Comedy Fantasy 
150596,Doctor Who: The Husbands of River Song (2015),4.25,4701546,371759.0,Comedy Drama Sci-Fi 
150604,Moonwalkers (2015),2.5,2718440,272548.0,Comedy 
150696,Tomorrow (2015),4.5,4449576,371492.0,Documentary 
150993,Anacleto: Agente secreto (2015),4.0,3510480,284514.0,Action Comedy 
151311,Wiener-Dog (2016),3.0,4144190,326094.0,Comedy 
151315,Ride Along 2 (2016),2.0,2869728,323675.0,Action Comedy 
151317,Maggie's Plan (2015),2.0,3471098,312669.0,Comedy 
151455,Eddie the Eagle (2016),2.83,1083452,319888.0,Comedy 
151479,The Flash 2 - Revenge of the Trickster (1991),1.5,101893,222619.0,Action Fantasy Sci-Fi 
151501,Exposed (2016),1.5,4019560,331962.0,Drama 
151557,Stonewall (2015),2.5,3018070,273899.0,Drama 
151559,Frankenstein (2015),2.0,4086032,337029.0,Horror Thriller 
151653,Welcome to Happiness (2015),1.5,3564794,340255.0,Comedy Drama Fantasy 
151687,Risen (2016),0.5,3231054,335778.0,Children Drama 
151695,The Survivalist (2015),4.0,2580382,329004.0,Drama Sci-Fi Thriller 
151739,Dirty Grandpa (2016),2.88,1860213,291870.0,Comedy 
151745,Reptilicus (1961),0.5,56405,21266.0,Horror Sci-Fi 
151759,Requiem for the American Dream (2015),2.5,3270538,333377.0,Documentary 
151763,Death Note Rewrite: Genshisuru Kami (2007),4.0,3355694,333040.0,Mystery 
151769,Three from Prostokvashino (1978),5.0,189160,77294.0,Animation 
151777,The Finest Hours (2016),3.0,2025690,300673.0,Drama Thriller 
151781,Ghost in the Shell: Solid State Society (2006),3.5,856797,18874.0,Action Animation Crime Sci-Fi Thriller 
152037,Grease Live (2016),2.0,4366830,348089.0,(no genres listed) 
152063,Gods of Egypt (2016),0.5,2404233,205584.0,Adventure Fantasy 
152065,Embrace of the Serpent (2016),3.5,4285496,336808.0,Adventure Drama 
152071,Race (2016),1.5,3499096,323677.0,Drama 
152077,10 Cloverfield Lane (2016),3.68,1179933,333371.0,Thriller creepy suspense
152079,London Has Fallen (2016),2.0,3300542,267860.0,Action Crime Thriller 
152081,Zootopia (2016),3.89,2948356,269149.0,Action Adventure Animation Children Comedy 
152083,Whiskey Tango Foxtrot (2016),3.33,3553442,279641.0,Comedy War 
152085,Desierto (2016),2.5,3147312,258363.0,Drama 
152091,The Brothers Grimsby (2016),3.12,3381008,267193.0,Comedy 
152105,Dad's Army (1971),4.5,66963,20051.0,Comedy 
152173,Michael Jackson's Thriller (1983),4.0,88263,92060.0,Horror 
152270,The Wait (2015),3.5,3715122,330348.0,Drama 
152284,War and Peace (2016),3.5,3910804,378779.0,Drama Romance 
152372,Southbound (2016),3.5,4935334,354251.0,Horror 
152591,Ip Man 3 (2015),4.0,2888046,365222.0,Action 
152658,Santa's Little Helper (2015),1.5,4592572,353609.0,Children 
152711,Who Killed Chea Vichea? (2010),5.0,1276121,148184.0,Documentary Cambodia crime human rights murder procedural
152970,Hunt for the Wilderpeople (2016),4.38,4698684,371645.0,Adventure Comedy 
153070,Rabbits (2002),3.5,347840,44351.0,Comedy Drama Fantasy nightmare
153236,Genius Party (2007),3.0,962762,40123.0,Animation 
153386,Long Live Ghosts! (1977),3.0,75703,46632.0,Children Comedy Fantasy 
153408,Tears for Sale (2008),4.0,380249,16403.0,Comedy Drama Fantasy 
154065,Dad's Army (2016),2.0,4104054,332721.0,Comedy 
154358,The Barkley Marathons: The Race That Eats Its Young (2015),4.0,2400291,334495.0,Documentary 
154975,Merci Patron ! (2016),4.0,5326448,383809.0,Comedy Documentary 
155064,The Neon Demon (2016),3.0,1974419,301365.0,Drama Horror Mystery 
155168,Fraktus (2012),4.0,1971571,140554.0,Comedy 
155288,Eye in the Sky (2016),2.83,2057392,333352.0,Drama Thriller War suspense thought-provoking
155358,Camino (2016),2.0,4991652,359025.0,Action Adventure Thriller 
155509,Mr. Right (2016),3.5,2091935,333385.0,Action Comedy Romance 
155589,Noin 7 veljestä (1968),3.0,134854,55495.0,(no genres listed) 
155659,Florence Foster Jenkins (2016),4.0,4136084,315664.0,Comedy Drama 
155743,My Big Fat Greek Wedding 2 (2016),2.0,3760922,302688.0,Comedy 
155774,Neon Bull (2015),3.5,4899406,314029.0,Adventure 
155812,Get a Job (2016),3.25,1468846,186759.0,Comedy 
155820,Keanu (2016),2.5,4139124,342521.0,Comedy 
155892,Me Him Her (2015),2.0,2507238,254952.0,Comedy 
156025,Ice Age: The Great Egg-Scapade (2016),5.0,5480340,387893.0,Adventure Animation Children Comedy 
156371,Everybody Wants Some (2016),4.17,2937696,295699.0,Comedy 80's
156387,Sing Street (2016),3.83,3544112,369557.0,Drama 
156553,Zoom (2015),2.5,3763866,351065.0,Animation Comedy Drama 
156605,Paterson,4.5,5247022,370755.0,(no genres listed) quirky sweet understated
156607,The Huntsman Winter's War (2016),1.0,2381991,290595.0,Action Adventure Drama Fantasy 
156609,Neighbors 2: Sorority Rising (2016),2.6,4438848,325133.0,Comedy 
156675,Project X (1968),2.0,63465,29398.0,Mystery Sci-Fi 
156706,The Trust (2016),2.5,3733774,301608.0,Crime Thriller 
156726,Hush (2016),2.67,5022702,376570.0,Thriller 
156781,Jimmy Carr: Telling Jokes (2009),4.0,1585985,24784.0,Comedy 
156783,Jimmy Carr: Making People Laugh (2010),2.5,1794821,49381.0,Comedy 
157108,Texas - Doc Snyder hält die Welt in Atem (1993),4.5,108317,1659.0,Comedy Western 
157110,00 Schneider - Jagd auf Nihil Baxter (1994),4.5,109000,1652.0,Comedy Crime 
157122,The Man Who Knew Infinity (2016),3.0,787524,353326.0,Drama 
157130,Despite the Falling Snow (2016),2.0,2474932,366901.0,Drama Romance Thriller 
157172,Wizards of the Lost Kingdom II (1989),0.5,90334,7237.0,Action Fantasy 
157200,Money Monster (2016),2.25,2241351,303858.0,Drama Thriller 
157270,Barbershop: The Next Cut (2016),2.5,3628584,326423.0,Comedy 
157296,Finding Dory (2016),3.58,2277860,127380.0,Adventure Animation Comedy 
157312,The Boss (2016),2.67,2702724,323676.0,Comedy 
157340,The Angry Birds Movie (2016),2.5,1985949,153518.0,Animation Comedy 
157369,Bakuman (2015),4.0,3715854,327536.0,Comedy Drama 
157407,I Am Wrath (2016),1.5,3212232,332411.0,Action Crime Drama Thriller 
157432,Precious Cargo (2016),1.0,4651410,384737.0,Action Crime 
157699,Snowden (2016),3.83,3774114,302401.0,Drama Thriller 
157775,Tenchi Muyô! In Love (1996),5.0,117876,34935.0,Animation Comedy 
157865,Ratchet & Clank (2016),1.5,2865120,234004.0,Action Adventure Animation Children Comedy Sci-Fi 
158022,Kicking Off (2016),1.5,3703750,386891.0,Comedy 
158027,SORI: Voice from the Heart (2016),5.0,4788944,380254.0,Drama Sci-Fi 
158035,Gintama: The Final Chapter - Be Forever Yorozuya (2013),3.5,2374144,245917.0,Action Animation Comedy 
158238,The Nice Guys (2016),3.83,3799694,290250.0,Crime Mystery Thriller 
158254,Kindergarten Cop 2 (2016),1.5,4763168,383121.0,Action Comedy 
158388,Buck Rogers in the 25th Century (1979),2.5,77278,3786.0,Sci-Fi 
158398,World of Glory (1991),5.0,102083,44238.0,Comedy 
158402,The Crew (2016),2.5,5653294,380111.0,Action 
158528,The Shallows (2016),2.5,4052882,332567.0,Drama Thriller 
158721,Gen-X Cops (1999),3.5,206334,13099.0,Action Comedy Thriller 
158783,The Handmaiden (2016),2.67,4016934,290098.0,Drama Romance Thriller 
158813,Alice Through the Looking Glass (2016),2.0,2567026,241259.0,Adventure Children Fantasy 
158830,The BFG (2016),2.5,3691740,267935.0,Children Fantasy 
158842,My Scientology Movie (2016),3.5,5111874,359871.0,Documentary 
158872,Sausage Party (2016),3.64,1700841,223702.0,Animation Comedy Crude humor Vulgar mindfuck sarcasm satire
158874,Karate Bullfighter (1975),3.0,165348,13125.0,Action Drama 
158882,All Yours (2016),5.0,5368354,387398.0,Comedy Drama Romance 
158956,Kill Command (2016),2.5,2667380,384798.0,Action Horror Sci-Fi 
158966,Captain Fantastic (2016),4.5,3553976,334533.0,Drama Viggo Mortensen building a family creative freedom good writing individualism
158972,Toni Erdmann (2016),3.67,4048272,374475.0,Drama 
159061,The Wailing (2016),3.0,5215952,293670.0,Mystery Thriller 
159069,Comedy of the Strict Regime (1993),4.5,106591,83501.0,Comedy 
159077,The Meddler (2016),2.5,4501454,337154.0,Comedy Drama 
159093,Now You See Me 2 (2016),3.64,3110958,291805.0,Action Comedy Thriller 
159161,Ali Wong: Baby Cobra (2016),4.5,5066574,396292.0,(no genres listed) 
159193,Café Society (2016),3.0,4513674,339397.0,Comedy Drama Romance 
159403,Neo Tokyo (1987),3.0,185481,37433.0,Adventure Animation Fantasy Horror Sci-Fi 
159415,Swiss Army Man (2016),3.25,4034354,347031.0,Comedy Drama Romance 
159441,The Do-Over (2016),3.5,4769836,389053.0,Comedy 
159510,Death Smiles on a Murderer (1973),2.0,68972,5434.0,Horror 
159690,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),2.0,3949660,308531.0,Action Adventure Comedy 
159717,The Fundamentals of Caring (2016),3.75,2452386,318121.0,Drama 
159755,Popstar: Never Stop Never Stopping (2016),2.75,3960412,341012.0,Comedy 
159779,A Midsummer Night's Dream (2016),4.0,5051278,398854.0,(no genres listed) 
159811,The Bremen Town Musicians (1969),5.0,211281,33108.0,Animation Drama Fantasy 
159817,Planet Earth (2006),4.21,795176,192040.0,Documentary 
159849,Bo Burnham: Make Happy (2016),2.5,5192124,400608.0,Comedy 
159858,The Conjuring 2 (2016),2.25,3065204,259693.0,Horror 
159976,Pelé: Birth of a Legend (2016),4.5,995868,245913.0,Drama 
160080,Ghostbusters (2016),3.12,1289401,43074.0,Action Comedy Horror Sci-Fi 
160271,Central Intelligence (2016),3.62,1489889,302699.0,Action Comedy 
160289,O.J.: Made in America (2016),4.5,5275892,377462.0,Documentary 
160341,Bloodmoon (1997),2.5,118745,30948.0,Action Thriller 
160400,Genius (2016),3.0,1703957,267192.0,Drama 
160422,The Wooden Horse (1950),3.0,43147,68309.0,Drama War 
160438,Jason Bourne (2016),2.72,4196776,324668.0,Action 
160440,The Maid's Room (2014),1.5,2263814,278348.0,Thriller 
160527,Sympathy for the Underdog (1971),4.5,66806,90351.0,Action Crime Drama 
160563,The Legend of Tarzan (2016),3.08,918940,258489.0,Action Adventure 
160565,The Purge: Election Year (2016),2.75,4094724,316727.0,Action Horror Sci-Fi 
160567,Mike & Dave Need Wedding Dates (2016),3.33,2823054,316023.0,Comedy 
160569,Ice Age: Collision Course (2016),1.0,3416828,278154.0,Adventure Animation Children Comedy 
160571,Lights Out (2016),3.0,4786282,345911.0,Horror 
160573,Pete's Dragon (2016),3.0,2788732,294272.0,Adventure Children Fantasy 
160644,Indignation (2016),5.0,4193394,340611.0,Drama 
160646,Goat (2016),2.5,4437216,337874.0,Drama 
160684,Marauders (2016),3.5,3963816,359412.0,Action 
160718,Piper (2016),4.5,5613056,399106.0,Animation 
160730,The Adderall Diaries (2015),2.0,1735907,274504.0,Action Drama Thriller 
160836,Hazard (2005),3.0,798722,70193.0,Action Drama Thriller 
160848,The Red Turtle (2016),4.5,3666024,337703.0,Animation 
160872,Satanic (2016),0.5,4796122,400411.0,Horror 
160954,Nerve (2016),2.62,3531824,328387.0,Drama Thriller 
160978,Hellevator (2004),1.0,422370,49037.0,Horror Sci-Fi 
160980,Sully (2016),3.17,3263904,363676.0,Drama 
161008,The Forbidden Dance (1990),2.5,99595,118430.0,(no genres listed) 
161024,Jim Jefferies: Freedumb (2016),4.5,5849950,404022.0,Comedy 
161032,The Grandmother (1970),2.5,65794,44510.0,Action Drama 
161044,Webmaster (1998),3.0,136535,16909.0,Sci-Fi 
161127,The Infiltrator (2016),3.75,1355631,325789.0,Crime Drama 
161131,War Dogs (2016),3.62,2005151,308266.0,Comedy 
161290,Vigilante Diaries (2016),1.0,3903852,403232.0,Action 
161354,Batman: The Killing Joke (2016),3.0,4853102,382322.0,Action Animation Crime Drama 
161580,Bad Moms (2016),3.83,4651520,376659.0,Comedy 
161582,Hell or High Water (2016),3.56,2582782,338766.0,Crime Drama 
161594,Kingsglaive: Final Fantasy XV (2016),3.5,5595168,390734.0,Action Adventure Animation Drama Fantasy Sci-Fi 
161634,Don't Breathe (2016),3.3,4160708,300669.0,Thriller intense
161830,Body (2015),1.0,3732950,314420.0,Drama Horror Thriller 
161918,Sharknado 4: The 4th Awakens (2016),1.5,4831420,390989.0,Action Adventure Horror Sci-Fi 
161922,The Edge of Seventeen (2016),3.25,1878870,376660.0,Comedy 
161966,Elle (2016),4.0,3716530,337674.0,Thriller 
162082,Train to Busan (2016),3.5,5700672,396535.0,Action Thriller 
162344,Tom Segura: Mostly Stories (2016),5.0,4970632,376482.0,Comedy 
162350,The Magnificent Seven (2016),3.58,2404435,333484.0,Action Western 
162414,Moonlight,5.0,4975722,376867.0,Drama 
162478,Masterminds (2016),4.0,2461150,213681.0,Action Comedy Crime 
162578,Kubo and the Two Strings (2016),4.0,4302938,313297.0,Adventure Animation Children Fantasy 
162590,Bridget Jones's Baby (2016),1.0,1473832,95610.0,Comedy Romance 
162598,Deepwater Horizon (2016),3.5,1860357,296524.0,Drama 
162600,Miss Peregrine's Home for Peculiar Children (2016),3.0,1935859,283366.0,Fantasy 
162602,The Girl on the Train (2016),4.5,3631112,346685.0,Thriller 
162606,The Accountant (2016),3.0,2140479,302946.0,Crime Drama Thriller 
162828,Imperium (2016),2.5,4781612,374617.0,Crime Drama Thriller 
162968,Kizumonogatari Part 1: Tekketsu (2016),4.0,3138698,357786.0,Action Animation Mystery 
162982,Steins;Gate the Movie: The Burden of Déjà vu (2013),3.0,2967286,225745.0,Animation Drama Sci-Fi 
163056,Shin Godzilla (2016),4.0,4262980,315011.0,Action Adventure Fantasy Sci-Fi 
163072,Winnie Pooh (1969),5.0,211729,36161.0,Animation Children 
163112,Winnie the Pooh Goes Visiting (1971),5.0,211730,36163.0,Animation 
163134,Your Name. (2016),4.0,5311514,372058.0,Animation Drama Fantasy Romance 
163386,Winnie the Pooh and the Day of Concern (1972),5.0,208558,36162.0,Animation 
163527,Comedy Central Roast of David Hasselhoff (2010),4.0,1694505,296193.0,Comedy 
163639,DC Super Hero Girls: Hero of the Year (2016),4.0,5836262,401650.0,Animation 
163645,Hacksaw Ridge (2016),3.94,2119532,324786.0,Drama War 
163653,David Cross: Making America Great Again (2016),3.0,5943936,408546.0,Comedy 
163809,Over the Garden Wall (2013),2.5,3718778,409696.0,Adventure Animation Drama 
163925,"Wings, Legs and Tails (1986)",5.0,1350929,333372.0,Animation Comedy 
163937,Blair Witch (2016),3.5,1540011,351211.0,Horror Thriller 
163981,31 (2016),3.5,3835080,284564.0,Horror 
163985,ARQ (2016),4.5,5640450,410199.0,Sci-Fi Thriller 
164179,Arrival (2016),3.98,2543164,329865.0,Sci-Fi Cerebral beautiful visuals cinematography good cinematography smart thought-provoking visually appealing
164200,Storks (2016),4.0,4624424,332210.0,Animation Children Comedy 
164226,Maximum Ride (2016),4.5,825283,339116.0,Action Adventure Comedy Fantasy Sci-Fi Thriller 
164280,Endless Poetry (2016),3.5,4451458,325385.0,Drama Fantasy 
164367,The Girl with All the Gifts (2016),5.0,4547056,375366.0,Drama Horror Sci-Fi Thriller 
164375,All Roads Lead to Rome (2016),1.5,4119278,298583.0,Comedy 
164540,Amanda Knox (2016),3.5,5952332,411009.0,Documentary 
164647,Dirty 30 (2016),2.5,5521550,377492.0,Comedy Romance 
164655,Gimme Danger (2016),2.0,1714917,392820.0,Documentary 
164707,Go Figure (2005),4.0,447987,55504.0,Children Comedy Drama 
164753,Anything for Love (2016),2.0,5340362,379990.0,Romance 
164881,Night Guards (2016),1.5,5487524,402193.0,Action Sci-Fi 
164909,La La Land (2016),3.39,3783958,313369.0,Comedy Drama Romance Bittersweet visually appealing
164917,13th (2016),4.5,5895028,407806.0,Documentary 
165075,London Town (2016),2.5,1724597,394822.0,Drama 
165101,Inferno (2016),2.88,3062096,207932.0,Mystery Thriller 
165103,Keeping Up with the Joneses (2016),3.75,2387499,331313.0,Comedy 
165139,Wild Oats (2016),2.0,1655461,406992.0,Comedy 
165343,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),1.5,1267299,377448.0,Comedy Horror Sci-Fi Thriller 
165347,Jack Reacher: Never Go Back (2016),2.0,3393786,343611.0,Action Crime Drama Mystery Thriller 
165483,Joe Rogan: Triggered (2016),4.0,6023444,421854.0,Comedy 
165489,Ethel & Ernest (2016),2.5,1725969,413770.0,(no genres listed) 
165529,Flowers for Algernon (2000),2.0,210044,29136.0,Drama 
165549,Manchester by the Sea (2016),2.9,4034228,334541.0,Drama 
165551,Lion (2016),4.5,3741834,334543.0,Drama 
165635,The Thinning (2016),1.0,5254868,419639.0,Thriller 
165639,While You Were Fighting: A Thor Mockumentary (2016),3.83,6016776,413279.0,Comedy Fantasy Sci-Fi 
165645,Bad Santa 2 (2016),0.5,1798603,338964.0,Comedy 
165671,Ice Guardians (2016),4.5,4431208,413361.0,Documentary 
165843,Risk (2016),4.0,4964772,393561.0,Documentary 
165947,The True Memoirs of an International Assassin (2016),3.25,1542768,339396.0,Action Comedy 
165959,Alesha Popovich and Tugarin the Dragon (2004),5.0,415481,33065.0,Animation Comedy Drama 
165969,HyperNormalisation (2016),4.0,6156350,419546.0,Documentary 
166015,The African Doctor (2016),3.5,5555502,393764.0,Comedy Drama 
166024,Whiplash (2013),4.75,2654430,367412.0,(no genres listed) 
166183,Junior and Karlson (1968),5.0,756316,77304.0,Adventure Animation Children 
166203,Sapphire Blue (2014),4.0,3260022,279229.0,Adventure Children Fantasy Sci-Fi 
166291,A Silent Voice (2016),4.0,5323662,378064.0,Animation Drama Romance 
166461,Moana (2016),3.45,3521164,277834.0,Adventure Animation Children Comedy Fantasy 
166492,Office Christmas Party (2016),3.5,1711525,384682.0,Comedy 
166526,The Space Between Us (2016),1.0,3922818,365942.0,Adventure Sci-Fi 
166528,Rogue One: A Star Wars Story (2016),3.93,3748528,330459.0,Action Adventure Fantasy Sci-Fi 
166534,Split (2017),3.33,4972582,381288.0,Drama Horror Thriller 
166558,Underworld: Blood Wars (2016),3.0,3717252,346672.0,Action Horror 
166568,Miss Sloane (2016),4.5,4540710,376290.0,Thriller 
166635,Passengers (2016),3.67,1355644,274870.0,Adventure Drama Romance Sci-Fi 
166643,Hidden Figures (2016),3.8,4846340,381284.0,Drama 
166705,Fences (2016),3.0,2671706,393457.0,Drama 
166946,The Founder (2016),4.25,4276820,310307.0,Drama 
167018,Why Him? (2016),3.12,4501244,356305.0,Comedy 
167036,Sing (2016),3.75,3470600,335797.0,Animation Children Comedy 
167064,I Am Not Your Negro (2017),5.0,5804038,411019.0,Documentary 
167296,Iron Man (1931),0.5,22002,194310.0,Drama 
167370,Assassin's Creed (2016),2.5,2094766,121856.0,Action Adventure Sci-Fi 
167380,A Dog's Purpose (2017),4.5,1753383,381289.0,Comedy Drama 
167538,Microwave Massacre (1983),1.0,85937,87852.0,Horror 
167570,The OA,4.0,4635282,432192.0,(no genres listed) 
167634,Fist Fight (2017),4.5,3401882,345922.0,Comedy 
167706,Shakespeare Behind Bars (2005),2.5,368264,146836.0,Documentary 
167732,A Street Cat Named Bob (2016),3.5,3606888,404378.0,Comedy Drama 
167746,The Lego Batman Movie (2017),3.71,4116284,324849.0,Action Animation Comedy funny heartwarming
167772,The Spirit of Christmas (1995),1.5,122264,16487.0,Animation Comedy 
167790,The Good Boy (2016),3.5,5358714,417427.0,Children Comedy Drama 
167854,"Dana Carvey: Straight White Male, 60 (2016)",4.5,6217368,423122.0,Comedy 
168026,Marvel One-Shot: Agent Carter (2013),4.0,3067038,211387.0,Action Adventure Fantasy Sci-Fi 
168090,Kizumonogatari II: Passionate Blood (2016),4.0,5084196,362584.0,Animation Fantasy Mystery 
168144,Joe Rogan: Live (2006),4.0,822818,24439.0,Comedy 
168174,Jim Gaffigan: Cinco (2017),3.0,6090102,432959.0,Comedy 
168218,Kizumonogatari III: Cold Blood (2017),4.5,5084198,362585.0,Animation Fantasy Mystery 
168248,John Wick: Chapter Two (2017),4.14,4425200,324552.0,Action Crime Thriller Heroic Bloodshed Keanu Reeves action dark hero gun tactics hitman organized crime secret society
168250,Get Out (2017),3.63,5052448,419430.0,Horror 
168252,Logan (2017),4.28,3315342,263115.0,Action Sci-Fi dark emotional gritty heartbreaking predictible plot
168254,Kong: Skull Island (2017),3.12,3731562,293167.0,Action Adventure Fantasy 
168266,T2: Trainspotting (2017),3.75,2763304,180863.0,Crime Drama 
168326,The Big Sick (2017),4.0,5462602,416477.0,Comedy Romance 
168350,100 Streets (2016),2.5,2990126,334532.0,Drama 
